player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0026143,M.Ryan,ATL,2021,12,REG,19,29,190,1,1,1,7,0,0,120,124,12,4.8737726308754645,0,1.5833333333333333,0.0972677828524783,4,6,0,0,0,0,-3.3065802624914795,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.200000000000001,10.200000000000001
00-0026143,M.Ryan,ATL,2021,13,REG,30,41,297,0,0,5,38,0,0,248,147,14,-0.6834038085538081,0,1.1975806451612903,0.06311983530638242,3,2,0,2,0,0,-0.1740224784880411,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,12.08,12.08
00-0026143,M.Ryan,ATL,2021,14,REG,19,28,190,1,0,0,-0,0,0,199,94,10,6.148244819079016,0,0.9547738693467337,0.18849156518784949,4,3,0,0,0,2,-0.26507121906615794,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.900000000000002,11.900000000000002
00-0026143,M.Ryan,ATL,2021,15,REG,19,32,236,1,0,3,23,1,1,254,57,8,-6.920692366078979,0,0.9291338582677166,0.04391213476648914,5,20,0,0,0,2,0.7276251202565618,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.44,13.44
00-0026143,M.Ryan,ATL,2021,16,REG,18,24,215,1,0,3,8,0,0,179,76,10,8.473386036256269,0,1.2011173184357542,0.17940656582769912,4,5,0,0,0,2,-1.6193279862054624,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.1,13.1
00-0026143,M.Ryan,ATL,2021,17,REG,13,23,197,0,0,5,28,1,1,201,144,9,-9.711948756549337,0,0.9800995024875622,0.02654050308240028,2,7,0,0,0,0,-3.1642694143229164,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.58,6.58
00-0026143,M.Ryan,ATL,2021,18,REG,20,33,216,1,1,3,21,1,0,341,63,9,-4.429853773434719,0,0.6334310850439883,0.03202167040910029,1,2,0,0,0,0,-0.46834477852098644,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.84,10.84
00-0026158,J.Flacco,NYJ,2021,10,REG,3,3,47,1,0,0,-0,0,0,31,16,2,5.358928996196482,0,1.5161290322580645,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,5.88,5.88
00-0026158,J.Flacco,NYJ,2021,11,REG,24,39,291,2,0,2,13,1,1,305,159,12,0.9351900802583459,0,0.9540983606557377,0.08409617283191549,2,3,0,0,0,1,0.16710711969062686,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.94,17.94
00-0026189,D.Jackson,LA,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,21,0,0,0,16,5,1,1.4131451757857576,0,1.3125,0.07692307692307693,0.07017543859649122,0.16450742240215924,0,2.1,4.1
00-0026189,D.Jackson,LA,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,120,1,0,0,136,64,2,7.871744584583212,0,0.8823529411764706,0.13157894736842105,0.3788300835654596,0.46254947954845327,0,18,21
00-0026189,D.Jackson,LA,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,6,0,0,0,64,6,0,-3.6756900986656547,0,0.09375,0.07317073170731707,0.1807909604519774,0.23630976987735977,0,0.6000000000000001,1.6
00-0026189,D.Jackson,LA,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,68,0,0,0,86,28,1,3.6971541011007503,0,0.7906976744186046,0.08571428571428572,0.19369369369369369,0.2641570141570141,0,6.800000000000001,7.800000000000001
00-0026189,D.Jackson,LA,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,5,1,0,0.40665279142558575,0,1.2,0.03333333333333333,0.0211864406779661,0.06483050847457628,0,0.6000000000000001,1.6
00-0026189,D.Jackson,LA,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,39,0,0,-0.521283270791173,0,0,0.024390243902439025,0.10182767624020887,0.10786473922180474,0,0,0
00-0026189,D.Jackson,LV,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,38,0,1,1,35,3,0,-3.8964317336212844,0,1.0857142857142856,0.029411764705882353,0.13779527559055119,0.14057433997220936,0,1.8000000000000003,2.8000000000000003
00-0026189,D.Jackson,LV,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,0,0.003352722618728876,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.4,0.4
00-0026189,D.Jackson,LV,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,102,1,0,0,53,46,3,6.657329312874936,0,1.9245283018867925,0.10526315789473684,0.14285714285714285,0.25789473684210523,0,16.200000000000003,19.200000000000003
00-0026189,D.Jackson,LV,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,13,1,1,1.70171657204628,0,1.0769230769230769,0.027777777777777776,0.0436241610738255,0.07220357941834452,0,1.4000000000000001,2.4000000000000004
00-0026189,D.Jackson,LV,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,42,5,1,0.8478334714891389,0,0.4523809523809524,0.046511627906976744,0.22340425531914893,0.22615042058386936,0,1.9000000000000001,2.9000000000000004
00-0026189,D.Jackson,LV,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,11,0,0,0,65,0,1,-1.2760886295000091,0,0.16923076923076924,0.08333333333333333,0.2,0.265,0,1.1,2.1
00-0026189,D.Jackson,LV,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,44,0,0,0,36,14,2,1.9121484183706343,0,1.2222222222222223,0.2,0.2553191489361702,0.4787234042553192,0,4.4,8.4
00-0026189,D.Jackson,LV,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,5,0,0,0,57,2,0,-4.0914408813696355,0,0.08771929824561403,0.09375,0.18446601941747573,0.269751213592233,0,0.5,1.5
00-0026189,D.Jackson,LV,2021,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,26,0,0,0,26,4,1,2.813752888216882,0,1,0.04081632653061224,0.0663265306122449,0.1076530612244898,0,2.6,3.6
00-0026197,C.Henne,KC,2021,7,REG,11,16,82,0,0,0,-0,0,0,125,24,6,4.047984530450776,0,0.656,0.14622102327296962,1,4,0,0,0,0,0.1257549786241725,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,3.68,3.68
00-0026197,C.Henne,KC,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.2,-0.2
00-0026197,C.Henne,KC,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.2,-0.2
00-0026197,C.Henne,KC,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,0,0,2,0,0,-2.1130499551654793,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
00-0026300,J.Johnson,NYJ,2021,8,REG,2,4,17,0,0,0,-0,0,0,6,15,1,-1.3434380979055862,0,2.8333333333333335,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.68,0.68
00-0026300,J.Johnson,NYJ,2021,9,REG,27,41,317,3,1,2,14,0,0,333,147,19,14.42969221258018,0,0.9519519519519519,0.16300841938055174,4,18,0,0,0,1,1.860062760009896,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.48,24.48
00-0026300,J.Johnson,NYJ,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2,2
00-0026300,J.Johnson,BAL,2021,16,REG,28,40,304,2,1,1,9,0,0,277,121,19,14.301222818729002,0,1.0974729241877257,0.15366859919821485,5,10,0,2,0,0,-5.051410805317573,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.16,19.16
00-0026498,M.Stafford,LA,2021,1,REG,20,26,321,3,0,1,9,0,0,228,140,13,18.84857658925403,0,1.4078947368421053,0.28243130481393597,5,-5,0,0,0,0,-4.942732217314187,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.34,24.34
00-0026498,M.Stafford,LA,2021,2,REG,19,30,278,2,1,1,8,0,0,218,152,15,11.933595880489166,0,1.275229357798165,0.14365621721858698,2,1,0,0,0,0,-0.8767611593939364,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.220000000000002,17.220000000000002
00-0026498,M.Stafford,LA,2021,3,REG,27,38,343,4,0,1,12,0,0,359,178,16,17.668762146550243,0,0.9554317548746518,0.20946177815944136,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,29.52,29.52
00-0026498,M.Stafford,LA,2021,4,REG,26,41,280,2,1,0,-0,0,0,354,107,13,2.385245099936606,0,0.7909604519774012,0.07375812547305646,6,21,0,0,0,3,1.8299021011334844,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.300000000000004,19.300000000000004
00-0026498,M.Stafford,LA,2021,5,REG,25,37,365,1,1,1,7,0,0,469,117,16,14.05562873519375,0,0.7782515991471215,0.238436691792868,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.5,16.5
00-0026498,M.Stafford,LA,2021,6,REG,22,28,251,4,1,2,17,1,0,216,113,15,18.572176583315013,0,1.162037037037037,0.3045620469524839,2,12,0,0,0,1,0.11917763308156282,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,25.24,25.24
00-0026498,M.Stafford,LA,2021,7,REG,28,41,334,3,0,1,7,0,0,383,139,17,14.038598226720238,1,0.8720626631853786,0.1909565446337152,2,-2,0,0,0,0,-1.56785641919123,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,27.16,27.16
00-0026498,M.Stafford,LA,2021,8,REG,21,32,305,3,0,0,-0,0,0,218,135,16,16.18919793784235,0,1.3990825688073394,0.22771358874236786,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.200000000000003,24.200000000000003
00-0026498,M.Stafford,LA,2021,9,REG,31,48,294,1,2,5,41,0,0,244,178,16,-20.00367110668014,0,1.2049180327868851,-0.013599010392609488,2,13,0,0,0,1,1.7369718875270337,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.06,13.06
00-0026498,M.Stafford,LA,2021,10,REG,26,41,243,1,2,2,19,0,0,340,114,11,-8.789725613083345,0,0.7147058823529412,0.01239709488760013,1,1,0,0,0,0,-1.1742229328956455,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.82,9.82
00-0026498,M.Stafford,LA,2021,12,REG,21,38,302,3,1,2,17,1,1,408,133,10,-3.3783344067458985,1,0.7401960784313726,0.001902192354668637,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,21.979999999999997,21.979999999999997
00-0026498,M.Stafford,LA,2021,13,REG,26,38,295,3,0,1,5,0,0,353,116,15,13.036000230352743,0,0.8356940509915014,0.1828814872118567,1,2,0,0,0,1,1.5659296578960493,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24,24
00-0026498,M.Stafford,LA,2021,14,REG,23,30,287,3,0,3,20,1,0,250,104,12,14.54005126234943,0,1.148,0.22492034958273055,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,23.48,23.48
00-0026498,M.Stafford,LA,2021,15,REG,21,29,244,2,1,4,35,0,0,230,106,11,-2.4432692991103977,0,1.0608695652173914,0.0518392526602415,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,15.459999999999997,15.459999999999997
00-0026498,M.Stafford,LA,2021,16,REG,21,37,197,1,3,0,-0,0,0,301,94,11,-9.77174131527101,0,0.654485049833887,-0.030687058440842626,3,8,0,1,0,2,1.4079385172226466,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.679999999999999,6.679999999999999
00-0026498,M.Stafford,LA,2021,17,REG,26,35,309,2,2,1,9,1,1,243,132,14,6.98199570429116,0,1.271604938271605,0.17297842169905303,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,14.259999999999998,14.259999999999998
00-0026498,M.Stafford,LA,2021,18,REG,21,32,238,3,2,5,37,0,0,278,68,12,10.746760791805645,0,0.8561151079136691,0.1383150496422557,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.52,17.52
00-0026498,M.Stafford,LA,2021,19,POST,13,17,202,2,0,1,7,0,0,178,92,10,12.511874249263201,0,1.1348314606741574,0.2814945936881008,6,22,1,0,0,2,1.5577428180833608,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.279999999999998,24.279999999999998
00-0026498,M.Stafford,LA,2021,20,POST,28,38,366,2,0,2,11,0,0,297,149,17,17.441331197245983,0,1.2323232323232323,0.2697929987857202,4,6,1,0,0,2,-6.202085749479011,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,29.240000000000002,29.240000000000002
00-0026498,M.Stafford,LA,2021,21,POST,31,45,337,2,1,2,11,0,0,396,152,17,13.10412654869072,0,0.851010101010101,0.1853061468894399,5,8,0,0,0,1,-5.990825808024965,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,20.28,20.28
00-0026544,C.Daniel,LAC,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.2,-0.2
00-0026625,B.Hoyer,NE,2021,7,REG,3,4,79,0,0,0,-0,0,0,50,37,3,8.096038494230015,0,1.58,NA,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2.8600000000000003,2.8600000000000003
00-0026625,B.Hoyer,NE,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,-3,0,0,0,0,-2.6069949462544173,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.30000000000000004,-0.30000000000000004
00-0026625,B.Hoyer,NE,2021,10,REG,3,3,85,1,0,0,-0,0,0,36,49,3,7.705607541895006,0,2.361111111111111,NA,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.2,7.2
00-0026625,B.Hoyer,NE,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.1,-0.1
00-0026625,B.Hoyer,NE,2021,17,REG,3,4,63,0,0,0,-0,0,0,11,57,2,5.07548840472009,0,5.7272727272727275,NA,2,1,0,0,0,1,-1.4415099463658407,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2.62,2.62
00-0027061,J.Cook,LAC,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,56,0,0,0,67,26,3,4.15152113730521,0,0.835820895522388,0.17391304347826086,0.1810810810810811,0.38762632197414804,0,5.6000000000000005,10.600000000000001
00-0027061,J.Cook,LAC,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,28,0,0,0,34,17,1,1.2792330539606542,0,0.8235294117647058,0.125,0.13127413127413126,0.2793918918918919,0,2.8000000000000003,5.800000000000001
00-0027061,J.Cook,LAC,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,27,0,0,0,21,11,1,1.652263593976386,0,1.2857142857142858,0.08571428571428572,0.09545454545454546,0.1953896103896104,0,2.7,4.7
00-0027061,J.Cook,LAC,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,7,70,1,0,0,65,21,5,10.537245249375701,0,1.0769230769230769,0.18421052631578946,0.21311475409836064,0.4254961173425366,0,13,19
00-0027061,J.Cook,LAC,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,29,0,0,0,32,27,1,-0.7271602908731438,0,0.90625,0.07142857142857142,0.08465608465608465,0.16640211640211638,0,2.9000000000000004,3.9000000000000004
00-0027061,J.Cook,LAC,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,25,1,0,0,54,7,2,-1.664064507553121,0,0.46296296296296297,0.1794871794871795,0.2125984251968504,0.4180496668685645,0,8.5,12.5
00-0027061,J.Cook,LAC,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,25,0,0,0,35,11,2,-6.212183209427167,0,0.7142857142857143,0.14705882352941177,0.11326860841423948,0.2998762611840853,0,2.5,4.5
00-0027061,J.Cook,LAC,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,48,0,0,0,13,35,2,4.348963576834649,1,3.6923076923076925,0.10810810810810811,0.06046511627906977,0.204487743557511,0,6.800000000000001,10.8
00-0027061,J.Cook,LAC,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,10,0,0,0,24,0,1,-0.27796932659111917,0,0.4166666666666667,0.09090909090909091,0.12903225806451613,0.22668621700879765,0,1,2
00-0027061,J.Cook,LAC,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,28,0,0,0,35,12,1,-0.3508439167053439,0,0.8,0.12195121951219512,0.1598173515981735,0.2947989753870141,0,2.8000000000000003,5.800000000000001
00-0027061,J.Cook,LAC,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,25,1,0,0,52,4,1,-1.64729379984783,0,0.4807692307692308,0.11363636363636363,0.18118466898954705,0.29728381374722834,0,8.5,10.5
00-0027061,J.Cook,LAC,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,29,0,0,0,49,2,2,-0.23144306580070406,0,0.5918367346938775,0.11428571428571428,0.13031914893617022,0.2626519756838906,0,2.9000000000000004,5.9
00-0027061,J.Cook,LAC,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,8,1,0,0,26,0,2,0.055780305701773614,0,0.3076923076923077,0.16666666666666666,0.1111111111111111,0.3277777777777778,0,6.8,8.8
00-0027061,J.Cook,LAC,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,32,0,0,0,43,15,2,-3.4439671295695007,0,0.7441860465116279,0.1891891891891892,0.13109756097560976,0.3755520764667106,0,3.2,6.2
00-0027061,J.Cook,LAC,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,44,0,0,0,41,26,2,-7.4692176650766,1,1.0731707317073171,0.14705882352941177,0.1626984126984127,0.3344771241830065,0,6.4,9.4
00-0027061,J.Cook,LAC,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,80,0,0,0,94,24,3,4.171067709219642,0,0.851063829787234,0.109375,0.1494435612082671,0.26867299284578694,0,8,12
00-0027656,R.Gronkowski,TB,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,8,90,2,0,0,53,37,5,8.576409575733123,0,1.6981132075471699,0.17777777777777778,0.13984168865435356,0.36455584872471414,0,21,29
00-0027656,R.Gronkowski,TB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,39,2,0,0,47,12,2,4.900297040032456,0,0.8297872340425532,0.14285714285714285,0.13428571428571429,0.3082857142857143,0,15.9,19.9
00-0027656,R.Gronkowski,TB,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,8,55,0,0,0,94,27,2,-1.6165166493216918,0,0.5851063829787234,0.14814814814814814,0.24415584415584415,0.3931313131313131,0,5.5,9.5
00-0027656,R.Gronkowski,TB,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,11,0,0,-0.7586545896483585,0,0,0.024390243902439025,0.03235294117647059,0.05923242467718795,0,0,0
00-0027656,R.Gronkowski,TB,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,71,0,0,0,65,12,1,3.33797064301325,0,1.0923076923076922,0.1702127659574468,0.18840579710144928,0.3872032069071847,0,7.1000000000000005,13.100000000000001
00-0027656,R.Gronkowski,TB,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,9,123,0,0,0,86,52,6,8.842391473066527,0,1.430232558139535,0.2647058823529412,0.4321608040201005,0.699571386343482,0,12.3,19.3
00-0027656,R.Gronkowski,TB,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,8,58,2,0,0,77,26,3,3.6302581971976906,0,0.7532467532467533,0.1568627450980392,0.23765432098765432,0.40165214233841684,0,17.8,21.8
00-0027656,R.Gronkowski,TB,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,9,62,0,0,0,113,48,2,-0.08983145450474694,0,0.5486725663716814,0.1956521739130435,0.3256484149855908,0.5214321513594787,0,6.2,11.2
00-0027656,R.Gronkowski,TB,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,11,29,0,0,0,122,7,2,-5.676834465877619,0,0.23770491803278687,0.22916666666666666,0.3057644110275689,0.5577850877192982,0,2.9000000000000004,4.9
00-0027656,R.Gronkowski,TB,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,23,0,0,0,21,5,1,-0.13099259960727094,0,1.0952380952380953,0.06896551724137931,0.07924528301886792,0.15891997397527652,0,2.3000000000000003,3.3000000000000003
00-0027656,R.Gronkowski,TB,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,10,115,0,0,0,94,62,5,3.4550955141312443,0,1.2234042553191489,0.20408163265306123,0.1854043392504931,0.435905486454937,0,11.5,18.5
00-0027656,R.Gronkowski,TB,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,10,137,0,0,0,114,62,5,7.128124785114778,0,1.2017543859649122,0.2631578947368421,0.4014084507042254,0.675722757598221,0,13.700000000000001,20.700000000000003
00-0027656,R.Gronkowski,TB,2021,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,31,1,0,0,37,17,2,2.0264062550559174,0,0.8378378378378378,0.16666666666666666,0.21511627906976744,0.4005813953488372,0,9.1,14.1
00-0027656,R.Gronkowski,TB,2021,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,11,85,0,0,0,152,52,3,-2.9968618928929827,0,0.5592105263157895,0.20754716981132076,0.3627684964200477,0.5652587022110145,0,8.5,12.5
00-0027685,E.Sanders,BUF,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,8,52,0,0,0,149,5,3,3.0042970144422725,0,0.348993288590604,0.16666666666666666,0.3267543859649123,0.4787280701754386,0,5.2,9.2
00-0027685,E.Sanders,BUF,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,48,0,0,0,94,5,2,0.8903976643341593,0,0.5106382978723404,0.20689655172413793,0.36293436293436293,0.564398881640261,0,4.800000000000001,6.800000000000001
00-0027685,E.Sanders,BUF,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,94,2,0,0,95,17,5,8.896876622369746,0,0.9894736842105263,0.13953488372093023,0.23514851485148514,0.3739062859774349,0,21.4,26.4
00-0027685,E.Sanders,BUF,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,7,0,0,0,1,0.4890959641779773,0,5,6,74,0,0,0,79,5,4,4.753646436362594,0,0.9367088607594937,0.1935483870967742,0.2915129151291513,0.49438162123556717,0,8.1,13.1
