player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0032200,T.Montgomery,NYJ,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,4,0,0,0,0,-0.9056349471211433,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.4,0.4
00-0032200,T.Montgomery,NYJ,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,25,0,0,0,1,-0.8986397626346978,0,3,3,15,0,0,0,3,12,0,0.021321254258509725,0,0,4,7
00-0032200,T.Montgomery,NYJ,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,1,0,0,0,0,-1.5071560917422175,0,0,1,0,0,0,0,3,0,0,-0.4782573946285993,0,0,0.1,0.1
00-0032200,T.Montgomery,NYJ,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,1,0,0,0,0,-0.9939375501126051,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.1,0.1
00-0032200,T.Montgomery,NYJ,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,17,0,0,0,-10,27,0,0.36891439103055745,0,0,1.7000000000000002,4.7
00-0032200,T.Montgomery,NYJ,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,9,0,0,0,0,-0.3278160650515929,0,0,1,0,0,0,0,3,0,0,-0.5513949823798612,0,0,0.9,0.9
00-0032200,T.Montgomery,NYJ,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,11,0,0,0,0,0.26527993101626635,0,0,1,0,0,0,0,5,0,0,-5.763638575153891,0,0,1.1,1.1
00-0032200,T.Montgomery,NYJ,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,2,0,0,0,0,-3.0009172165300697,0,1,2,21,0,0,0,11,26,1,1.5082768982974812,0,0,2.3000000000000003,3.3000000000000003
00-0032200,T.Montgomery,NYJ,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,7,0,0,0,0,0.4284268827177584,0,1,1,1,0,0,0,1,0,0,-0.5796179762110114,0,0,0.8,1.8
00-0032200,T.Montgomery,NYJ,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,9,31,0,0,0,0,-2.216195460408926,0,3,3,30,0,0,0,14,16,2,1.4778593601076864,0,0,6.1000000000000005,9.100000000000001
00-0032200,T.Montgomery,NYJ,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,5,0,0,0,0,-0.36327579809585586,0,1,1,5,0,0,0,-8,13,0,0.019132105633616447,0,0,1,2
00-0032200,T.Montgomery,NYJ,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,7,0,0,0,1,0.4388295782264322,0,1,1,1,0,0,0,1,0,0,-0.432378483354114,0,0,0.8,1.8
00-0032208,P.Dorsett,NE,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,95,2,0,0,73,22,3,10.341965199680999,0,0,21.5,25.5
00-0032208,P.Dorsett,NE,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,39,0,0,0,37,2,2,3.6882392652332783,0,0,3.9000000000000004,6.9
00-0032208,P.Dorsett,NE,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,12,0,0,0,0,-0.18066530273063108,0,6,7,53,1,0,0,38,25,3,1.4392964691505767,0,0,12.5,18.5
00-0032208,P.Dorsett,NE,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,9,0,0,0,1,0.640054019051604,0,2,9,10,0,0,0,144,0,0,-7.760279933278814,0,0,1.9000000000000001,3.9000000000000004
00-0032208,P.Dorsett,NE,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,46,1,0,0,55,4,2,0.04681051557417959,0,0,10.600000000000001,13.600000000000001
00-0032208,P.Dorsett,NE,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,6,43,0,0,0,68,3,2,1.1763746527050332,0,0,4.3,7.3
00-0032208,P.Dorsett,NE,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,4,13,0,0,0,30,1,1,0.4289478900609538,0,0,1.3,3.3
00-0032208,P.Dorsett,NE,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,33,1,0,0,68,10,2,3.903759660432115,0,0,9.3,12.3
00-0032208,P.Dorsett,NE,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,6,15,0,0,0,124,0,1,0.5412344546745129,0,0,1.5,3.5
00-0032208,P.Dorsett,NE,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,38,0,0,-1.5570529015385546,0,0,0,0
00-0032208,P.Dorsett II,NE,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,50,0,0,0,87,12,1,2.162732963974122,0,0,5,6
00-0032208,P.Dorsett II,NE,2019,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,6,0,0,0,73,0,0,-3.3935201284475625,0,0,0.6000000000000001,1.6
00-0032209,T.Yeldon,BUF,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,8,30,0,1,1,1,-5.197817156469682,0,2,3,19,0,0,0,4,18,1,-0.708140691396677,0,0,2.9000000000000004,4.9
00-0032209,T.Yeldon,BUF,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,68,0,0,0,29,39,4,4.703837468987331,0,0,6.800000000000001,10.8
00-0032209,T.Yeldon,BUF,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,15,0,0,0,1,1.2314420363400131,0,4,4,13,0,0,0,-16,29,0,-2.6669562665047124,0,0,2.8000000000000003,6.800000000000001
00-0032209,T.Yeldon,BUF,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,7,18,0,0,0,3,-1.1789383190916851,0,3,4,24,0,0,0,-5,33,1,-5.4244145542616025,0,0,4.2,7.2
00-0032211,T.Lockett,SEA,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,44,1,0,0,68,6,1,3.814795171841979,0,0,10.4,11.4
00-0032211,T.Lockett,SEA,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,10,12,79,0,0,0,81,35,4,3.5636545380481284,0,0,7.9,17.9
00-0032211,T.Lockett,SEA,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,11,14,154,1,0,0,175,31,8,5.549443146592239,0,0,21.4,32.4
00-0032211,T.Lockett,SEA,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,51,0,0,0,42,9,2,3.8382836132659577,0,0,5.1000000000000005,9.100000000000001
00-0032211,T.Lockett,SEA,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-8,0,0,0,0,-1.981194581836462,0,4,4,51,1,0,0,41,10,3,4.176079859025776,0,0,10.3,14.3
00-0032211,T.Lockett,SEA,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,3,0,0,0,0,-0.19287354592233896,0,5,5,75,0,0,0,64,11,4,8.904846819437807,0,0,7.800000000000001,12.8
00-0032211,T.Lockett,SEA,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-3,0,0,0,0,-0.683456304599531,0,5,7,61,1,0,0,85,8,3,2.6234671967415224,0,0,11.8,16.8
00-0032211,T.Lockett,SEA,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,6,100,0,0,0,54,46,5,7.592283974401653,0,0,10,16
00-0032211,T.Lockett,SEA,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,13,18,152,2,0,0,167,54,10,8.637139819853978,0,0,27.200000000000003,40.2
00-0032211,T.Lockett,SEA,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,3,0,0,0,0,-0.25073962192982435,0,3,4,26,0,0,0,36,12,1,0.7719248295761645,0,0,2.9000000000000004,5.9
00-0032211,T.Lockett,SEA,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,38,0,0,0,72,3,1,1.9038838096312247,0,0,3.8000000000000003,4.800000000000001
00-0032211,T.Lockett,SEA,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,70,0,0,-1.804536102921793,0,0,0,0
00-0032211,T.Lockett,SEA,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,43,0,0,0,118,14,1,-1.6895410171709955,0,0,4.3,8.3
00-0032211,T.Lockett,SEA,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,8,9,120,1,0,0,120,41,5,7.724235335944952,0,0,18,26
00-0032211,T.Lockett,SEA,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,7,12,0,0,0,140,3,1,-5.128575451031793,0,0,1.2000000000000002,2.2
00-0032211,T.Lockett,SEA,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,7,51,1,1,0,38,18,4,5.700365003111074,0,0,11.100000000000001,17.1
00-0032211,T.Lockett,SEA,2019,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,8,62,0,0,0,97,7,3,2.5958167781799992,0,0,6.2,10.2
00-0032211,T.Lockett,SEA,2019,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,9,10,136,1,0,0,125,25,8,11.942686428083107,0,0,19.6,28.6
00-0032214,T.Kroft,BUF,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,4,32,0,0,0,41,13,2,0.5766937730368227,0,0,3.2,5.2
00-0032214,T.Kroft,BUF,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,-0.6676385102327913,0,0,0,0
00-0032214,T.Kroft,BUF,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,3,3,1,0.3161325690452941,0,0,0.6000000000000001,1.6
00-0032214,T.Kroft,BUF,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,9,5,1,0.7566714554559439,0,0,1.4000000000000001,2.4000000000000004
00-0032214,T.Kroft,BUF,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,17,0,0,-0.24221846435102634,0,0,0,0
00-0032214,T.Kroft,BUF,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,14,1,0,0,14,0,1,3.509095062909182,0,0,7.4,8.4
00-0032214,T.Kroft,BUF,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,-0.5103738501784392,0,0,0,0
00-0032214,T.Kroft,BUF,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,5,0,0,0,17,6,0,-3.3026319023920223,0,0,0.5,1.5
00-0032214,T.Kroft,BUF,2019,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,19,0,0,-1.032230210956186,0,0,0,0
00-0032227,J.Heuerman,DEN,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,21,0,0,0,17,13,0,-0.7355601032613777,0,0,2.1,6.1
00-0032227,J.Heuerman,DEN,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,20,0,0,0,7,13,2,1.7496431197505444,0,0,2,4
00-0032227,J.Heuerman,DEN,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,3,26,0,0,0,29,3,1,-3.3591784446616657,0,0,2.6,3.6
00-0032227,J.Heuerman,DEN,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,11,0,0,0,10,1,1,0.6973583591170609,0,0,1.1,2.1
00-0032227,J.Heuerman,DEN,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,15,0,0,0,31,2,3,1.9478800115175545,0,0,1.5,4.5
00-0032227,J.Heuerman,DEN,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,1,0,0,2,6,1,2.4909506512922235,0,0,6.8,7.8
00-0032227,J.Heuerman,DEN,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,0,0,-0.517690748674795,0,0,0,0
00-0032227,J.Heuerman,DEN,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,13,0,0,0,9,4,1,1.6240486827446148,0,0,1.3,3.3
00-0032241,T.Gurley,LA,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,14,97,0,0,0,4,1.4007164794602431,0,1,1,4,0,0,0,4,0,1,0.4047379663679749,0,0,10.100000000000001,11.100000000000001
00-0032241,T.Gurley,LA,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,16,63,1,0,0,5,0.6379745056910906,0,3,4,4,0,0,0,-9,13,0,-2.3931717311497778,0,0,12.7,15.7
00-0032241,T.Gurley,LA,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,14,43,0,0,0,1,-3.141489854315296,0,0,1,0,0,0,0,0,0,0,-0.6260363369947299,0,0,4.3,4.3
00-0032241,T.Gurley,LA,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,16,2,0,0,2,0.7526786662638187,0,7,11,54,0,0,0,13,50,1,0.4318549850722775,0,0,19,26
00-0032241,T.Gurley,LA,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,51,2,1,1,4,-3.930481699499069,0,3,5,6,0,0,0,5,6,0,-3.0156752568436787,0,0,15.7,18.7
00-0032241,T.Gurley,LA,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,18,41,0,0,0,3,-5.468337828141036,0,1,1,13,1,0,0,13,0,1,2.46580507082399,0,0,11.4,12.4
00-0032241,T.Gurley,LA,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,10,44,1,0,0,4,1.4463729927665554,0,0,1,0,0,0,0,3,0,0,-0.20158065081341192,0,0,10.4,10.4
00-0032241,T.Gurley,LA,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,12,73,0,1,0,2,-0.5693855545250699,0,0,4,0,0,0,0,-6,0,0,-3.6572502934141085,0,0,7.300000000000001,7.300000000000001
00-0032241,T.Gurley,LA,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,25,97,1,1,1,6,-8.710890131595079,0,3,3,36,0,0,0,-10,46,1,2.40936866926495,0,0,17.3,20.3
00-0032241,T.Gurley,LA,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,6,22,0,0,0,2,0.12310807214817032,0,3,3,-3,0,0,0,-18,15,0,-2.0944160721846856,0,0,1.9000000000000001,4.9
00-0032241,T.Gurley,LA,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,19,95,1,0,0,5,-2.3554961607442237,0,1,1,20,0,0,0,-4,24,1,1.3671341142617166,0,0,17.5,18.5
00-0032241,T.Gurley,LA,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,23,79,1,0,0,4,-1.832060456799809,0,4,4,34,0,0,0,16,18,1,0.7095818783855066,0,0,17.3,21.3
00-0032241,T.Gurley,LA,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,11,20,1,0,0,3,-2.457348740892485,1,3,6,18,1,0,0,22,12,1,0.21616504224948585,0,0,17.8,20.8
00-0032241,T.Gurley,LA,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,48,2,0,0,4,0.11233038755017333,0,0,2,0,0,0,0,-3,0,0,-1.4202808807021938,0,0,16.8,16.8
00-0032241,T.Gurley,LA,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,20,68,0,0,0,2,-4.93650080403313,0,2,2,21,0,0,0,9,12,1,1.142683827667497,0,0,8.9,10.9
00-0032245,S.Mannion,MIN,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.2,-0.2
00-0032245,S.Mannion,MIN,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.30000000000000004,-0.30000000000000004
00-0032245,S.Mannion,MIN,2019,17,REG,12,21,126,0,2,0,-0,0,0,132,66,6,-4.060896042318955,0,-0.04515874533503231,1,0,0,1,1,0,-5.883516871021129,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.96,-0.96
00-0032256,C.Walford,MIA,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,4,4,1,1.8544033262878656,0,0,0.8,1.8
00-0032256,C.Walford,MIA,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,18,0,0,-1.3230980313383043,0,0,0,0
00-0032256,C.Walford,MIA,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,4,34,0,0,0,38,19,2,1.8224995250930078,0,0,3.4000000000000004,5.4
00-0032256,C.Walford,MIA,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,15,0,0,0,20,4,1,0.12810490239644423,0,0,1.5,2.5
00-0032257,D.Johnson,HOU,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,9,57,0,0,0,2,-0.7904129254748113,0,4,5,33,0,0,0,6,29,1,1.7238868746208027,0,0,9,13
00-0032257,D.Johnson,HOU,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,6,31,0,0,0,0,-1.7315162573941052,0,0,1,0,0,0,0,21,0,0,-1.6231569345368597,0,0,3.1,3.1
00-0032257,D.Johnson,HOU,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,2,0,0,0,0,-0.9050795114599168,0,2,3,22,0,0,0,-8,27,1,0.5690842129988596,0,0,2.4000000000000004,4.4
00-0032257,D.Johnson,HOU,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,6,56,0,0,0,2,2.207697411242407,0,2,3,22,0,0,0,20,19,2,0.06646873877616599,0,0,7.800000000000001,9.8
00-0032257,D.Johnson,HOU,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,9,59,0,0,0,2,0.15223224344663322,0,1,1,8,0,0,0,-3,11,0,-0.2831299235112965,0,0,6.7,7.7
00-0032257,D.Johnson,HOU,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,34,0,0,0,2,1.2658766591921449,0,2,4,20,1,0,0,10,12,2,3.604794897750253,0,0,11.4,13.4
00-0032257,D.Johnson,HOU,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,7,34,0,0,0,2,-0.5470374340037667,0,2,5,22,0,0,0,15,22,1,-5.226623816997744,0,0,5.6000000000000005,7.6000000000000005
00-0032257,D.Johnson,HOU,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,1,0,0,0,0,-1.6423890999285504,0,4,5,33,1,0,0,26,11,2,4.210753066950284,0,0,9.4,13.4
00-0032257,D.Johnson,HOU,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,7,13,1,0,0,1,-3.033030247723218,0,5,5,68,0,0,0,23,45,1,4.529047331878665,0,0,14.1,19.1
00-0032257,D.Johnson,HOU,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,6,40,0,0,0,2,0.6615789586212486,0,2,2,4,0,0,0,-9,13,0,-0.5511040755081922,0,0,4.4,6.4
00-0032257,D.Johnson,HOU,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,22,0,0,0,2,-0.06335750879952684,0,1,1,8,0,0,0,3,5,0,-0.5723911838316065,0,0,3,4
00-0032257,D.Johnson,HOU,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,9,36,0,0,0,1,-0.6725819627172314,0,5,6,54,1,0,0,7,44,2,4.424347262713127,0,0,15,20
00-0032257,D.Johnson,HOU,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,5,0,0,0,0,-0.008757458068430424,0,6,8,40,0,0,0,8,39,2,0.05390267979237251,0,0,4.5,10.5
00-0032257,D.Johnson,HOU,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,4,0,0,0,0,-0.7798676912207156,0,2,3,19,0,0,0,14,25,1,-2.9705714744050056,0,0,2.3000000000000003,4.300000000000001
00-0032257,D.Johnson,HOU,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,4,0,1,1,0,-5.618050609715283,0,1,4,12,0,0,0,4,15,0,-2.204698317508122,0,0,-0.3999999999999999,0.6000000000000001
00-0032257,D.Johnson,HOU,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,4,12,1,0,0,1,-0.41586248207022436,0,5,6,45,0,0,0,26,44,3,2.337485459225718,0,0,11.7,16.7
00-0032257,D.Johnson,HOU,2019,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,38,0,0,0,2,3.0111376312561333,0,3,3,30,0,0,0,7,23,1,1.720796215813607,0,0,6.800000000000001,9.8
00-0032257,D.Johnson,HOU,2019,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,11,0,0,0,1,0.7794237395282835,0,5,8,23,0,0,0,8,29,1,-0.5645635173834567,0,0,3.4000000000000004,8.4
00-0032268,M.Mariota,TEN,2019,1,REG,14,24,248,3,0,4,32,0,0,145,173,9,6.292000749559662,0,0.12575669554081087,3,24,0,0,0,1,1.3121624765917659,0,0,0,0,0,0,0,0,0,0,NA,0,0,24.32,24.32
00-0032268,M.Mariota,TEN,2019,2,REG,19,28,154,1,0,4,35,1,0,149,71,7,-3.922668064293389,0,0.034902119103594684,5,32,0,0,0,1,-0.6269197101182571,0,0,0,0,0,0,0,0,0,0,NA,0,0,13.36,13.36
00-0032268,M.Mariota,TEN,2019,3,REG,23,40,304,0,0,9,55,1,0,431,61,15,-6.715727513714228,0,0.021341130110523045,6,34,0,0,0,2,3.470425001112744,0,0,0,0,0,0,0,0,0,0,NA,0,0,15.56,15.56
00-0032268,M.Mariota,TEN,2019,4,REG,18,27,227,3,0,0,-0,0,0,131,125,10,7.970272871153424,0,0.2052866633573053,3,22,0,1,0,1,0.4942171966540627,0,0,0,0,0,0,0,0,0,0,NA,0,0,23.279999999999998,23.279999999999998
00-0032268,M.Mariota,TEN,2019,5,REG,13,22,183,0,0,5,33,0,0,96,131,5,-1.138484500440335,0,-0.02187421807955469,5,13,0,0,0,0,-1.4903468546953098,0,0,0,0,0,0,0,0,0,0,NA,0,0,8.620000000000001,8.620000000000001
00-0032268,M.Mariota,TEN,2019,6,REG,7,18,63,0,2,3,7,0,0,163,31,3,-11.536861487664282,0,-0.09530348737806574,2,4,0,0,0,0,0.6644338101614267,0,0,0,0,0,0,0,0,0,0,NA,0,0,-1.08,-1.08
00-0032268,M.Mariota,TEN,2019,17,REG,1,1,24,0,0,0,-0,0,0,12,12,1,1.7300607514334843,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.96,0.96
00-0032268,M.Mariota,TEN,2019,18,POST,1,1,4,0,0,0,-0,0,0,3,1,0,-0.20805239491164684,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.16,0.16
00-0032268,M.Mariota,TEN,2019,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,5,0,0,0,0,0.47600418044021353,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.5,0.5
00-0032319,R.Travis,IND,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,3,31,0,1,1,16,16,0,-3.543120850343257,0,0,1.1,3.1
00-0032319,R.Travis,IND,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,1,0,0,0,-5,6,0,-0.5784029779024422,0,0,0.1,1.1
00-0032319,R.Travis,IND,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,11,9,1,0.7745470047811978,0,0,1.9000000000000001,2.9000000000000004
